clothing_type,gender,season,city,color,review_score,price_range,sales_volume,date
T-Shirt,Male,Winter,Jaipur,Green,4.851857780806488,22.477723776832285,1137,2033-11-19 14:43:54.165463
Dress,Female,Fall,Nagpur,Red,4.99321555428128,76.15398056930388,749,2032-08-19 14:43:54.165463
Hoodie,Female,Summer,Hyderabad,Red,4.561452331388699,51.0475087048528,614,2038-05-15 14:43:54.165463
Winter Cap,Female,Spring,Ahmedabad,Red,4.332773379134515,13.76758205880276,1231,2029-07-13 14:43:54.165463
Hoodie,Male,Summer,Nashik,Yellow,3.7837943319742458,49.448448867280646,785,2039-02-16 14:43:54.165463
Winter Cap,Female,Fall,Patna,White,3.1340788921040668,30.652354818461696,689,2039-08-07 14:43:54.165463
T-Shirt,Female,Summer,Surat,Yellow,4.1462775127922615,23.27403499389102,2277,2025-03-04 14:43:54.165463
Sweater,Female,Spring,Meerut,White,3.723409811087982,47.88788207395156,793,2039-04-13 14:43:54.165463
Pants,Female,Summer,Hyderabad,Blue,3.701796151664687,28.72326142014534,896,2034-11-04 14:43:54.165463
Kurta,Female,Fall,Nagpur,Red,4.375418505418871,94.99686348167421,572,2029-06-21 14:43:54.165463
Shoes,Female,Spring,Nagpur,Pink,3.9272787171932713,176.29740918084144,344,2045-07-22 14:43:54.165463
Pants,Male,Winter,Visakhapatnam,White,4.5041876895429,28.245915434505797,1092,2042-10-01 14:43:54.165463
Sweater,Female,Spring,Pune,Black,3.7963464453707583,75.67445204286119,800,2040-02-11 14:43:54.165463
Shorts,Male,Fall,Hyderabad,Pink,3.3017267709731253,46.02475661689993,165,2035-09-14 14:43:54.165463
Lower,Male,Summer,Nashik,Black,3.922695052380493,43.698466271153755,1146,2041-03-30 14:43:54.165463
Jeans,Female,Winter,Bangalore,White,4.902025028650726,110.20985628526809,853,2024-03-28 14:43:54.165463
Jacket,Male,Winter,Lucknow,Pink,4.603049258233117,179.9593370312845,827,2031-10-21 14:43:54.165463
Shorts,Male,Summer,Kanpur,Pink,3.4114985101467337,22.292303701138373,1208,2024-07-04 14:43:54.165463
Scarf,Male,Fall,Jaipur,Blue,3.7826010032898854,27.63303892282904,1595,2025-10-21 14:43:54.165463
Jeans,Female,Spring,Thane,Green,4.855584190441076,93.66638643982022,853,2048-10-08 14:43:54.165463
Shoes,Male,Fall,Nagpur,Yellow,3.247398117453133,192.86669832387966,253,2049-12-28 14:43:54.165463
Dress,Male,Winter,Ahmedabad,Grey,3.507900483729872,153.63244752116202,432,2049-01-08 14:43:54.165463
Pants,Male,Spring,Ahmedabad,Red,3.5244452917437927,34.712412079360064,1668,2050-04-19 14:43:54.165463
Jeans,Male,Spring,Vadodara,White,4.141865751323967,62.33670701978396,877,2051-03-04 14:43:54.165463
Skirt,Female,Summer,Lucknow,Blue,3.8214666394226455,83.4515704536617,1775,2048-03-04 14:43:54.165463
Shoes,Female,Fall,Jaipur,Grey,3.1597413479925995,120.72122709090135,293,2050-06-30 14:43:54.165463
Pants,Male,Spring,Bangalore,Pink,4.2583629091541715,55.101634311218476,1487,2031-09-06 14:43:54.165463
Blazer,Female,Summer,Patna,Yellow,3.1981557290403004,175.70616583338435,275,2026-02-18 14:43:54.165463
Shirt,Female,Fall,Nagpur,Green,4.212829863958156,31.713948652173062,1029,2028-12-04 14:43:54.165463
Skirt,Male,Winter,Meerut,Blue,4.014016760452051,89.91734234032779,554,2031-09-01 14:43:54.165463
Winter Cap,Female,Winter,Kanpur,Green,3.9873373214506254,35.894033181301815,1494,2036-02-16 14:43:54.165463
Shorts,Female,Fall,Jaipur,Black,3.1349924905984596,38.72957776513469,645,2025-12-19 14:43:54.165463
Pants,Male,Spring,Surat,Yellow,4.278440893767072,59.47648701753647,1633,2031-06-16 14:43:54.165463
Hoodie,Male,Spring,Nagpur,Yellow,3.8626405171786615,76.19328840178432,544,2041-04-04 14:43:54.165463
Hoodie,Female,Winter,Ghaziabad,Green,3.8222122445713733,43.28058093109189,1715,2036-01-26 14:43:54.165463
Pants,Female,Winter,Ghaziabad,Black,4.1929027928370735,31.192165565645364,1019,2030-03-01 14:43:54.165463
Skirt,Female,Spring,Nagpur,Grey,4.212496119893094,31.44710624826252,1961,2037-07-26 14:43:54.165463
Jeans,Female,Fall,Agra,Red,3.030066591523977,113.0305461422081,338,2027-02-01 14:43:54.165463
Hoodie,Male,Winter,Jaipur,White,3.2504518024064133,54.199930226128394,1381,2042-05-17 14:43:54.165463
T-Shirt,Male,Spring,Faridabad,Pink,3.473036441689441,18.004082725385107,956,2032-01-24 14:43:54.165463
Kurta,Male,Fall,Surat,Black,4.355954666691958,91.23799763477686,891,2042-02-04 14:43:54.165463
Skirt,Male,Summer,Vadodara,Blue,4.153482254059215,35.29375793423226,1676,2048-06-07 14:43:54.165463
T-Shirt,Male,Fall,Chennai,Green,4.515258264769507,17.983776348243424,874,2045-09-07 14:43:54.165463
Skirt,Female,Spring,Kolkata,Yellow,4.481215611087714,64.22197419931676,2347,2048-04-24 14:43:54.165463
Blazer,Female,Fall,Thane,Blue,4.706365738412302,156.67896534616068,1027,2040-03-30 14:43:54.165463
Skirt,Male,Spring,Agra,Yellow,3.7536297225448276,70.61001597295373,779,2040-01-02 14:43:54.165463
Pants,Male,Winter,Vadodara,Black,3.6901277323666055,61.097131400473096,433,2033-12-16 14:43:54.165463
Pants,Male,Summer,Indore,Yellow,4.662030806106927,61.754705359851556,488,2042-03-29 14:43:54.165463
Winter Cap,Female,Winter,Bhopal,Pink,3.475203067734369,22.989900626545527,1533,2050-02-23 14:43:54.165463
Shoes,Female,Winter,Indore,Grey,3.922344747347214,146.52995878060645,500,2044-01-28 14:43:54.165463
Dress,Female,Spring,Meerut,Yellow,3.388651304044499,86.13986708895965,1671,2045-11-04 14:43:54.165463
Hoodie,Male,Spring,Ghaziabad,Pink,4.827681484278427,60.891573380859654,703,2047-07-30 14:43:54.165463
Socks,Male,Spring,Delhi,Yellow,3.815606026193251,10.899905727984205,700,2048-05-22 14:43:54.165463
Hoodie,Male,Spring,Jaipur,Yellow,3.4249737964616567,53.03770008530455,452,2036-11-20 14:43:54.165463
Kurta,Male,Winter,Bangalore,Grey,4.384026781137824,66.24279081720628,989,2044-05-05 14:43:54.165463
Shorts,Male,Spring,Chennai,Pink,3.489289356420957,23.138360021634927,850,2028-07-25 14:43:54.165463
Kurta,Female,Spring,Ahmedabad,Pink,4.887007206340447,95.65015255642653,976,2043-01-10 14:43:54.165463
Dress,Male,Winter,Indore,Blue,3.735234029618823,117.5339051377958,415,2029-09-04 14:43:54.165463
Jacket,Female,Summer,Thane,Green,4.329281424203674,100.42325661530852,673,2029-02-13 14:43:54.165463
Dress,Female,Summer,Patna,White,3.690489862314827,176.73892150978517,668,2027-06-22 14:43:54.165463
Skirt,Female,Fall,Visakhapatnam,Grey,4.614491165986948,68.98728472145208,1117,2050-12-10 14:43:54.165463
Shoes,Female,Winter,Jaipur,Blue,4.793845482045551,183.35157783728567,324,2031-03-05 14:43:54.165463
Sweater,Female,Spring,Vadodara,Red,4.5758367188295725,77.75639821412149,717,2050-07-04 14:43:54.165463
Hoodie,Male,Fall,Nashik,Green,4.69699803745504,43.29410970801628,728,2025-05-10 14:43:54.165463
Lower,Male,Summer,Meerut,Green,3.203761655875272,58.984901584076795,214,2032-10-07 14:43:54.165463
Hoodie,Male,Summer,Jaipur,Grey,4.848129354066133,91.97345073143333,743,2024-12-12 14:43:54.165463
Jeans,Female,Winter,Bhopal,Pink,4.248601457750561,77.70189427501384,781,2024-10-19 14:43:54.165463
Hoodie,Female,Spring,Chennai,Red,4.7384350643324,47.01405242651201,1025,2040-11-08 14:43:54.165463
Sweater,Female,Spring,Pune,Pink,4.36887352837083,51.70022121986382,606,2045-03-01 14:43:54.165463
Shorts,Female,Fall,Meerut,Pink,3.403695337087421,52.240817086650246,333,2047-01-19 14:43:54.165463
Winter Cap,Female,Summer,Bangalore,Black,4.219110203291353,12.073558343537783,964,2044-06-03 14:43:54.165463
Winter Cap,Female,Fall,Agra,Red,3.181892479446282,29.141811442406464,467,2033-09-23 14:43:54.165463
Pants,Male,Fall,Ahmedabad,Black,4.3914460604363175,60.207420794800946,1632,2042-09-05 14:43:54.165463
Winter Cap,Female,Fall,Kolkata,White,3.8180022821611455,15.473636431774265,645,2050-02-02 14:43:54.165463
Skirt,Female,Spring,Nashik,Black,3.303466346200418,79.3438657904264,973,2043-03-07 14:43:54.165463
Shirt,Male,Summer,Meerut,Pink,4.958459631736828,70.85140879770626,1148,2050-01-13 14:43:54.165463
Blazer,Female,Fall,Mumbai,Grey,4.8021688484213625,126.5058648138629,1486,2037-06-15 14:43:54.165463
Blazer,Male,Summer,Agra,White,4.787087426806508,151.8414234162284,616,2031-10-11 14:43:54.165463
T-Shirt,Male,Summer,Ludhiana,White,4.5776406127045055,44.146724290214785,2408,2033-08-16 14:43:54.165463
Kurta,Male,Fall,Hyderabad,Yellow,4.383962250287035,97.54686008139697,821,2041-09-23 14:43:54.165463
Kurta,Female,Fall,Bhopal,Yellow,4.3101589605844906,107.99728110834737,577,2039-10-11 14:43:54.165463
Shirt,Male,Winter,Indore,Red,3.2121876754077103,51.83002728160807,743,2044-03-27 14:43:54.165463
Socks,Male,Spring,Mumbai,Pink,4.801132470636908,7.243986337473531,1594,2041-02-12 14:43:54.165463
Scarf,Female,Summer,Hyderabad,White,4.762256792609221,49.93233210719318,781,2035-11-11 14:43:54.165463
Lower,Male,Fall,Surat,Pink,4.495705253049707,41.261460811304296,995,2050-03-13 14:43:54.165463
Shirt,Female,Fall,Lucknow,Black,4.854629918150245,46.86901999233321,1046,2032-08-26 14:43:54.165463
Kurta,Female,Summer,Kolkata,Blue,4.106166902795984,118.51660585924472,639,2027-04-20 14:43:54.165463
Shoes,Male,Fall,Hyderabad,Yellow,3.8952846694351106,143.1232649992253,332,2044-04-23 14:43:54.165463
Shirt,Female,Winter,Mumbai,Green,4.935894804332557,40.139038219458136,1345,2027-01-23 14:43:54.165463
Lower,Female,Summer,Mumbai,Green,3.9282623755953123,55.07701997590213,600,2046-04-20 14:43:54.165463
Pants,Male,Fall,Visakhapatnam,Black,4.282648882134316,28.899661530668027,1946,2029-06-17 14:43:54.165463
Shirt,Male,Summer,Surat,Yellow,3.746124293716878,64.37038636933372,509,2044-01-27 14:43:54.165463
Skirt,Male,Fall,Ahmedabad,Blue,4.2726524520394555,63.452194403483375,708,2043-09-22 14:43:54.165463
Shirt,Male,Fall,Kolkata,Grey,4.440197991251376,45.68289689604593,721,2028-10-04 14:43:54.165463
Lower,Female,Spring,Meerut,Pink,4.2493110505771,53.05520513040968,670,2050-01-29 14:43:54.165463
Lower,Male,Summer,Pune,White,4.029125882432395,46.251082971570526,918,2036-11-12 14:43:54.165463
Hoodie,Male,Spring,Delhi,Yellow,3.6002215952504657,83.16496478143029,558,2048-12-01 14:43:54.165463
Shoes,Male,Fall,Jaipur,Black,4.2876913522724465,112.1988113966782,844,2033-06-10 14:43:54.165463
Shorts,Female,Summer,Hyderabad,Pink,4.816857790522725,57.69593325226042,1961,2040-08-21 14:43:54.165463
Jeans,Female,Summer,Kanpur,White,3.0138251823393345,67.57787381752,394,2040-03-29 14:43:54.165463
Shirt,Female,Winter,Lucknow,Yellow,3.2678580548593805,59.517920089616965,494,2042-04-27 14:43:54.165463
Lower,Female,Winter,Ahmedabad,Red,3.2395463169997116,57.346004472462354,534,2037-06-07 14:43:54.165463
T-Shirt,Female,Fall,Kanpur,Blue,4.846410605785708,17.91161352599632,1222,2044-10-24 14:43:54.165463
Dress,Male,Fall,Ludhiana,Green,4.325495377925229,59.68940901753929,756,2034-07-20 14:43:54.165463
Dress,Female,Fall,Hyderabad,Black,4.903576212940301,179.2153484536681,388,2040-05-25 14:43:54.165463
Lower,Female,Fall,Nagpur,Green,4.165626546424857,58.855646278226395,931,2042-07-10 14:43:54.165463
Dress,Female,Winter,Agra,Pink,3.923465794318507,149.1797167880134,653,2038-08-30 14:43:54.165463
Kurta,Male,Summer,Mumbai,White,4.584685823628725,93.26071036782812,815,2034-04-09 14:43:54.165463
Scarf,Male,Spring,Patna,White,3.321884534950449,32.71212970227551,830,2027-08-11 14:43:54.165463
Pants,Female,Summer,Hyderabad,Red,3.762676232634643,39.146708044558956,671,2044-08-12 14:43:54.165463
Scarf,Male,Summer,Hyderabad,Grey,3.9325484810684475,30.145586264736373,998,2045-01-27 14:43:54.165463
Sweater,Female,Winter,Pune,White,3.5969167890242364,67.35120333997492,1062,2024-12-12 14:43:54.165463
Kurta,Male,Summer,Meerut,White,3.742571224816957,43.96990208194126,1283,2035-05-14 14:43:54.165463
Hoodie,Male,Summer,Ghaziabad,Pink,3.1562103738488365,61.72107456235686,336,2043-05-29 14:43:54.165463
Blazer,Female,Fall,Chennai,Grey,3.3959671788991157,151.16093761831877,539,2028-12-14 14:43:54.165463
Socks,Male,Spring,Hyderabad,Green,3.6709934406618565,14.986747613447942,1149,2033-06-03 14:43:54.165463
Pants,Female,Summer,Hyderabad,Green,4.5917808664662685,53.404910236322266,603,2040-12-25 14:43:54.165463
Winter Cap,Female,Summer,Lucknow,Black,3.364994709685728,35.85048797125608,612,2046-11-17 14:43:54.165463
Shoes,Female,Spring,Jaipur,Black,3.6932807479684495,105.13427378627355,459,2047-12-14 14:43:54.165463
Jeans,Male,Fall,Indore,White,3.12984057639387,72.77740729644819,486,2038-11-01 14:43:54.165463
Jeans,Male,Winter,Hyderabad,Yellow,4.114208689653212,85.71860109248595,704,2031-12-13 14:43:54.165463
Dress,Female,Winter,Nagpur,Blue,4.222501776281856,72.36756780902273,924,2036-06-17 14:43:54.165463
Scarf,Female,Summer,Chennai,Black,4.731032926924334,28.77243299537768,1223,2042-08-27 14:43:54.165463
Winter Cap,Male,Fall,Nagpur,White,4.638231997003928,30.585024152599832,1321,2042-03-29 14:43:54.165463
Scarf,Female,Winter,Meerut,Yellow,3.5707559093677608,29.413305874618146,1368,2051-01-14 14:43:54.165463
Winter Cap,Male,Winter,Bangalore,Yellow,3.2739073783797195,37.19849530029873,846,2032-09-01 14:43:54.165463
Winter Cap,Male,Winter,Nashik,Green,3.3121663644208077,28.45901562821329,1203,2037-08-09 14:43:54.165463
T-Shirt,Male,Winter,Kolkata,Yellow,4.937927886080889,20.381871247247748,1237,2024-09-19 14:43:54.165463
Hoodie,Female,Winter,Mumbai,Red,4.346451628014715,64.12110386925531,1791,2031-11-18 14:43:54.165463
Blazer,Female,Summer,Lucknow,Green,3.0851415756064786,205.30796166319553,170,2047-08-07 14:43:54.165463
T-Shirt,Male,Winter,Delhi,Green,3.273558510090189,37.517080785728766,842,2027-11-26 14:43:54.165463
Jeans,Female,Summer,Ahmedabad,Red,3.9716001302019115,110.82108589376959,571,2024-01-31 14:43:54.165463
Socks,Female,Spring,Faridabad,Pink,3.4156576085862396,16.24974344783925,657,2025-08-20 14:43:54.165463
Sweater,Male,Spring,Agra,Pink,4.607317970000038,39.6210329457415,839,2039-11-22 14:43:54.165463
Hoodie,Male,Fall,Indore,Green,4.14643423513873,37.87588544667088,827,2031-02-06 14:43:54.165463
Socks,Female,Summer,Nagpur,Black,4.2252644155785966,14.746230481566474,1137,2043-01-22 14:43:54.165463
Socks,Male,Fall,Bhopal,Green,3.9256510960984237,8.57611937767908,791,2030-10-29 14:43:54.165463
Scarf,Female,Spring,Nashik,Red,3.5121255508526312,35.574221592373306,768,2046-12-29 14:43:54.165463
Shorts,Male,Spring,Thane,White,4.178807226405093,51.68870368375906,638,2051-02-03 14:43:54.165463
Scarf,Male,Spring,Bangalore,Grey,4.433940092321464,35.19260557324682,948,2047-05-01 14:43:54.165463
Dress,Female,Spring,Chennai,White,3.741896155260334,101.09095695084906,1031,2033-03-21 14:43:54.165463
Lower,Female,Winter,Jaipur,White,4.00988726123567,45.85081244450876,701,2038-03-21 14:43:54.165463
Jacket,Female,Spring,Bangalore,Pink,4.679367940944067,71.54291664119475,1113,2049-01-23 14:43:54.165463
T-Shirt,Female,Winter,Nagpur,Red,3.2973635236449206,40.312279842614856,644,2024-04-17 14:43:54.165463
Lower,Female,Winter,Nagpur,Red,4.090448838548201,47.88100454848089,784,2050-07-17 14:43:54.165463
Socks,Male,Fall,Agra,Black,3.696825323658456,12.716050474284337,857,2045-06-23 14:43:54.165463
Dress,Male,Winter,Kolkata,Red,4.4055895164344605,82.63982182677826,825,2032-06-27 14:43:54.165463
Socks,Female,Fall,Ahmedabad,Yellow,3.0376204863247893,16.96345679944625,635,2048-03-31 14:43:54.165463
Sweater,Male,Winter,Pune,White,4.340946599606378,73.29127274210128,1728,2045-05-29 14:43:54.165463
T-Shirt,Female,Winter,Pune,Red,3.205795468032375,17.071191705081407,518,2027-02-09 14:43:54.165463
Dress,Male,Spring,Agra,Blue,3.129535505987316,169.0126944984891,362,2027-04-14 14:43:54.165463
Pants,Male,Summer,Kolkata,Pink,4.449246601917226,67.22440400677905,941,2024-05-08 14:43:54.165463
Scarf,Female,Winter,Vadodara,Green,4.280684305808147,35.46818016889386,1434,2044-12-04 14:43:54.165463
Lower,Female,Summer,Kolkata,Black,4.7898718617853175,37.47302069131605,1119,2037-03-07 14:43:54.165463
Socks,Female,Summer,Nashik,White,4.03930991160129,19.398495470625363,1077,2042-03-09 14:43:54.165463
Skirt,Male,Summer,Hyderabad,Grey,4.060048851054335,84.2514401985781,1129,2030-11-03 14:43:54.165463
Kurta,Female,Winter,Surat,Yellow,4.414035671153101,98.84923740155202,593,2032-09-02 14:43:54.165463
Sweater,Female,Summer,Nagpur,Yellow,3.6467951527065026,83.98654213879146,554,2040-04-18 14:43:54.165463
Shorts,Female,Winter,Hyderabad,Grey,3.0738249108438653,31.230016069191965,470,2024-05-15 14:43:54.165463
Shirt,Female,Spring,Vadodara,White,3.4600916514381157,37.72153627867751,1169,2043-01-02 14:43:54.165463
Sweater,Female,Winter,Surat,Yellow,3.476026823792733,55.498966047805894,1182,2030-07-10 14:43:54.165463
Lower,Female,Fall,Kolkata,Blue,3.6713177005563877,31.72544397130907,629,2040-08-30 14:43:54.165463
Lower,Male,Spring,Ahmedabad,Black,4.886925466080926,49.589538025548435,1112,2038-11-29 14:43:54.165463
Socks,Male,Summer,Bangalore,Pink,4.609685597326296,7.100915610788488,1142,2033-06-01 14:43:54.165463
Jeans,Male,Summer,Agra,Green,4.871912490410384,102.2069761374143,541,2042-08-03 14:43:54.165463
Shoes,Male,Fall,Agra,Black,4.997219180226001,128.50929700418186,886,2041-12-15 14:43:54.165463
Shorts,Female,Spring,Agra,Black,3.867558008174089,35.38292417507208,742,2038-05-18 14:43:54.165463
Blazer,Female,Fall,Delhi,Pink,3.454146633360609,117.07526082280086,911,2048-08-31 14:43:54.165463
Scarf,Male,Summer,Lucknow,Grey,4.120008322510499,32.962021159136434,779,2047-08-04 14:43:54.165463
Socks,Male,Winter,Surat,White,4.7622688278962375,9.762776939450742,1159,2043-06-11 14:43:54.165463
Socks,Male,Summer,Nashik,Grey,3.9314637220291564,11.441779886434805,730,2028-10-24 14:43:54.165463
Winter Cap,Female,Fall,Nagpur,Red,4.010798605144507,32.17045869047049,613,2028-11-16 14:43:54.165463
Hoodie,Female,Winter,Kolkata,Green,3.2688782118556534,73.81989544472054,1028,2041-09-15 14:43:54.165463
Shorts,Female,Winter,Surat,Black,3.840910985135522,49.91929505892733,941,2042-01-10 14:43:54.165463
Pants,Male,Summer,Hyderabad,Blue,3.773989619617156,64.21355293037172,741,2036-08-12 14:43:54.165463
Scarf,Male,Winter,Agra,Pink,3.703377005730899,43.52753726630226,1907,2026-07-13 14:43:54.165463
Kurta,Male,Spring,Ghaziabad,White,4.7745973398484,62.18589556773841,982,2049-10-10 14:43:54.165463
Kurta,Male,Summer,Bhopal,Red,3.118602866424666,149.46352994206313,289,2035-06-09 14:43:54.165463
Skirt,Male,Summer,Ghaziabad,Red,4.944294365794693,63.303931491009614,1851,2038-03-14 14:43:54.165463
Winter Cap,Female,Spring,Chennai,White,3.016493650546272,31.54698814242612,612,2027-11-21 14:43:54.165463
Winter Cap,Female,Summer,Jaipur,Black,4.891188027899618,30.332504890039647,1331,2041-06-09 14:43:54.165463
Jeans,Female,Fall,Nagpur,Pink,4.096095005677087,85.29200676936227,631,2025-09-09 14:43:54.165463
Kurta,Female,Fall,Kolkata,Yellow,4.404890488800231,149.53978404664542,339,2039-01-03 14:43:54.165463
Jacket,Female,Summer,Patna,Grey,3.3742656993902465,82.59737744553298,614,2040-03-24 14:43:54.165463
Socks,Male,Spring,Indore,White,4.308423078033214,11.325933009185423,1236,2034-10-23 14:43:54.165463
Hoodie,Female,Winter,Agra,Yellow,4.763915337055465,38.94113914578024,2431,2027-04-30 14:43:54.165463
Dress,Male,Spring,Ahmedabad,Red,3.278960279667303,69.54778871764418,1454,2035-07-14 14:43:54.165463
Blazer,Female,Fall,Agra,Red,3.2541632245465797,195.46317207958563,243,2027-09-21 14:43:54.165463
Hoodie,Male,Summer,Nagpur,Blue,3.6079558182989455,30.338987513429604,595,2048-07-08 14:43:54.165463
Sweater,Male,Spring,Faridabad,Blue,3.3234517849507963,101.73654885272379,451,2033-07-19 14:43:54.165463
Jeans,Male,Winter,Pune,Red,3.221291696186694,90.65475866149214,361,2049-11-16 14:43:54.165463
Shorts,Male,Winter,Thane,Blue,4.3566380719705835,37.6362021486532,1088,2043-04-19 14:43:54.165463
Scarf,Male,Winter,Vadodara,Blue,3.4276532278249814,26.597638753642393,1128,2046-03-21 14:43:54.165463
Socks,Male,Winter,Jaipur,Blue,4.334029798803972,6.8941107289987436,1316,2038-04-12 14:43:54.165463
Winter Cap,Female,Spring,Chennai,Red,4.723858454231633,37.64687759361626,849,2026-10-29 14:43:54.165463
